Percentile	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
wholeblood_103B	21734.0	52937.0	100239.0	150665.0	199193.0	243176.0	283294.0	311958.0	341901.0	361498.0	384414.0	399609.0	414060.0	424396.0	437693.0	450268.0	466889.0	480318.0	491243.0	500275.0	505773.0	513943.0	520186.0	524802.0	530737.0	535986.0	539632.0	545117.0	551268.0	551670.0	554309.0	557918.0	558721.0	561710.0	565094.0	565257.0	563247.0	565168.0	563484.0	564443.0	564107.0	559973.0	561466.0	564083.0	562833.0	561593.0	560275.0	558099.0	556693.0	555892.0	556111.0	554455.0	555143.0	556372.0	552256.0	547497.0	544212.0	541893.0	538768.0	536298.0	536483.0	534361.0	537663.0	532057.0	531944.0	527963.0	520824.0	517131.0	518176.0	511703.0	507469.0	499680.0	494789.0	490097.0	483625.0	475547.0	468971.0	460926.0	453352.0	445634.0	439912.0	428523.0	415118.0	406282.0	393534.0	384150.0	369378.0	355395.0	336111.0	319359.0	300359.0	276906.0	250150.0	225114.0	196508.0	166540.0	132558.0	98665.0	62899.0	34498.0
wholeblood_104B	26471.0	63508.0	118744.0	176609.0	230762.0	282889.0	328645.0	363009.0	399722.0	422544.0	449679.0	463080.0	484118.0	496617.0	510578.0	523336.0	536915.0	552001.0	563817.0	573521.0	582509.0	588905.0	594618.0	601639.0	607869.0	613872.0	618321.0	624676.0	630772.0	629448.0	632845.0	636951.0	639844.0	643646.0	647497.0	648453.0	644565.0	649039.0	647654.0	647568.0	647526.0	639216.0	638627.0	643214.0	640706.0	639103.0	637639.0	637906.0	634856.0	638960.0	639636.0	635340.0	637557.0	640169.0	636517.0	631372.0	630094.0	626387.0	624690.0	619681.0	621574.0	617006.0	620775.0	614518.0	615041.0	612547.0	604303.0	596560.0	599059.0	591428.0	588580.0	579988.0	576556.0	570581.0	562852.0	552983.0	543101.0	533029.0	523838.0	514623.0	507303.0	495450.0	481589.0	470519.0	455136.0	444545.0	426590.0	412514.0	390335.0	370614.0	347358.0	319094.0	287797.0	256841.0	222730.0	185123.0	144998.0	104046.0	63748.0	32873.0
wholeblood_105B	23812.0	56005.0	105299.0	158489.0	209716.0	258873.0	303146.0	336238.0	371315.0	392912.0	418836.0	431527.0	452125.0	465023.0	478649.0	492484.0	506746.0	521298.0	533024.0	542429.0	550949.0	558596.0	565828.0	572542.0	578899.0	586187.0	591321.0	598371.0	606091.0	605272.0	608340.0	613057.0	615406.0	619571.0	624363.0	626299.0	624031.0	628087.0	626160.0	626803.0	627436.0	619750.0	622305.0	627797.0	626175.0	623953.0	621939.0	621653.0	618588.0	623632.0	623540.0	620020.0	622478.0	626383.0	623157.0	620310.0	617885.0	614858.0	613361.0	608519.0	610983.0	606470.0	611134.0	605953.0	608134.0	606728.0	598639.0	593007.0	595070.0	589201.0	586981.0	578792.0	575345.0	570042.0	563049.0	554059.0	546431.0	537590.0	528166.0	521117.0	514923.0	503556.0	489654.0	479625.0	464356.0	456290.0	438655.0	425288.0	403336.0	383778.0	361347.0	333929.0	302524.0	271690.0	237033.0	198768.0	156824.0	113971.0	70858.0	36117.0
wholeblood_106B	22566.0	55234.0	106088.0	157784.0	209324.0	256538.0	301120.0	333352.0	367632.0	389472.0	414634.0	429637.0	449561.0	462432.0	476212.0	490174.0	505227.0	519829.0	531606.0	541139.0	549314.0	558451.0	564895.0	571349.0	578731.0	584336.0	588458.0	592812.0	600694.0	601605.0	606456.0	610087.0	612155.0	615666.0	619338.0	619677.0	618893.0	622335.0	620700.0	621733.0	623819.0	619151.0	619707.0	624289.0	622903.0	621044.0	618163.0	616724.0	614300.0	617127.0	617243.0	615200.0	616980.0	618744.0	615423.0	611336.0	608642.0	605737.0	603053.0	597755.0	599145.0	594391.0	599671.0	593343.0	595113.0	593784.0	586325.0	580851.0	583053.0	577324.0	572824.0	564901.0	561143.0	555699.0	550239.0	541569.0	534328.0	525205.0	516365.0	508828.0	500754.0	488986.0	473913.0	462654.0	447342.0	439268.0	422314.0	409140.0	387616.0	368778.0	347353.0	321180.0	291251.0	262055.0	229494.0	194140.0	154982.0	115153.0	73899.0	39821.0
wholeblood_107B	15986.0	37421.0	71771.0	111085.0	149375.0	185542.0	218204.0	243058.0	270290.0	289151.0	311949.0	326797.0	345563.0	358202.0	372389.0	385945.0	402249.0	415569.0	427385.0	438066.0	445855.0	454648.0	463343.0	472095.0	479807.0	487771.0	492415.0	498422.0	506288.0	509482.0	514204.0	519226.0	521723.0	527017.0	533378.0	536473.0	536907.0	542469.0	542223.0	544634.0	546545.0	543877.0	546712.0	549062.0	548886.0	549115.0	549222.0	549120.0	548582.0	549775.0	551377.0	550643.0	552069.0	555518.0	553460.0	551817.0	551381.0	550644.0	549048.0	546882.0	549555.0	547909.0	552537.0	548611.0	550105.0	549257.0	543650.0	541629.0	545181.0	541631.0	538909.0	533790.0	531113.0	526588.0	522031.0	514705.0	508527.0	502236.0	495756.0	489343.0	484209.0	475109.0	462532.0	453143.0	440682.0	433690.0	418237.0	406523.0	387613.0	370480.0	349977.0	324672.0	295250.0	265615.0	231702.0	195795.0	155994.0	114234.0	71175.0	36802.0
wholeblood_108B	26959.0	64081.0	118282.0	175262.0	227102.0	277548.0	321916.0	355895.0	391403.0	413313.0	439632.0	453321.0	473750.0	486817.0	501615.0	516128.0	530189.0	545179.0	557506.0	567176.0	574305.0	581978.0	588647.0	595875.0	602606.0	608840.0	614935.0	621008.0	628101.0	627135.0	630519.0	634807.0	637938.0	641757.0	645984.0	646079.0	643833.0	646714.0	646980.0	646564.0	647022.0	640083.0	641104.0	644867.0	642152.0	640063.0	636985.0	636726.0	633498.0	637847.0	638074.0	634857.0	636268.0	638777.0	635423.0	631507.0	629265.0	625695.0	623310.0	617322.0	619372.0	612798.0	618120.0	612104.0	613495.0	612027.0	603742.0	596731.0	598153.0	591184.0	587078.0	576797.0	572339.0	566641.0	558110.0	547984.0	539632.0	530503.0	521104.0	513027.0	506099.0	494006.0	480031.0	467935.0	451301.0	441549.0	423034.0	409576.0	386960.0	366907.0	344389.0	316415.0	285463.0	254926.0	221716.0	185771.0	147388.0	108248.0	68969.0	36983.0
wholeblood_109B	23490.0	57514.0	110656.0	164569.0	217677.0	267435.0	312997.0	345964.0	381093.0	404244.0	431712.0	447678.0	467698.0	481560.0	496879.0	511505.0	528425.0	544833.0	558403.0	568815.0	578687.0	585000.0	592155.0	597699.0	605374.0	611219.0	616116.0	622896.0	630651.0	631769.0	634996.0	639442.0	640139.0	643952.0	647038.0	647393.0	645430.0	649551.0	648342.0	648361.0	650057.0	643679.0	644846.0	649996.0	648956.0	646133.0	642128.0	641946.0	639215.0	641441.0	642038.0	640351.0	641793.0	643744.0	639820.0	635431.0	633531.0	630178.0	626175.0	621561.0	623546.0	619664.0	625154.0	618331.0	620210.0	617984.0	609853.0	603563.0	604254.0	597507.0	593207.0	583600.0	580026.0	573658.0	566967.0	556693.0	546833.0	538007.0	527304.0	517823.0	508615.0	494860.0	480211.0	466450.0	450815.0	440793.0	422860.0	408532.0	386309.0	366502.0	342971.0	315334.0	283920.0	253532.0	220470.0	185652.0	147751.0	109009.0	69188.0	37899.0
wholeblood_110B	25607.0	62201.0	117778.0	173620.0	227651.0	276795.0	321748.0	354827.0	388837.0	411578.0	437750.0	452457.0	471240.0	483297.0	497084.0	512179.0	527965.0	542864.0	555044.0	564623.0	572155.0	579091.0	585610.0	590942.0	598441.0	605131.0	610284.0	615258.0	622497.0	622215.0	626513.0	630078.0	631957.0	635025.0	637783.0	638465.0	637757.0	640578.0	638485.0	638392.0	639169.0	633653.0	635498.0	638993.0	635962.0	632992.0	629548.0	627650.0	624264.0	625177.0	624569.0	622303.0	622983.0	624499.0	619932.0	615118.0	611892.0	608522.0	605103.0	599310.0	599432.0	594249.0	598211.0	591558.0	591761.0	589479.0	581546.0	575765.0	576641.0	568544.0	562075.0	552590.0	547978.0	541256.0	533291.0	523517.0	515122.0	505696.0	495878.0	487466.0	478942.0	467356.0	452781.0	439949.0	424283.0	413910.0	396551.0	383019.0	361485.0	342999.0	321381.0	295838.0	267139.0	239287.0	208618.0	176172.0	140532.0	104340.0	67945.0	38352.0
wholeblood_111B	17828.0	41592.0	79115.0	121658.0	163074.0	200784.0	235310.0	260518.0	287554.0	306072.0	328225.0	342661.0	360210.0	371675.0	385110.0	396321.0	412155.0	426042.0	437766.0	448563.0	456391.0	465865.0	475421.0	482297.0	490919.0	498739.0	505105.0	511638.0	520188.0	522705.0	528247.0	533171.0	536659.0	542346.0	549508.0	553055.0	553789.0	559818.0	559627.0	564169.0	566732.0	565359.0	569747.0	574307.0	576390.0	577726.0	580203.0	580755.0	582134.0	585100.0	588742.0	588752.0	591569.0	596888.0	595517.0	594581.0	595858.0	596049.0	597146.0	598172.0	602847.0	603111.0	610502.0	607173.0	610678.0	613396.0	609545.0	608139.0	613521.0	611204.0	612688.0	607520.0	606047.0	602867.0	600157.0	594023.0	588414.0	582702.0	577354.0	572205.0	568739.0	560573.0	547648.0	541295.0	530249.0	523091.0	508440.0	495478.0	473960.0	454511.0	430535.0	401948.0	367392.0	333451.0	294127.0	250551.0	200172.0	147695.0	91556.0	44771.0
wholeblood_112B	23050.0	55269.0	105472.0	156478.0	205055.0	252412.0	295852.0	328071.0	362419.0	384469.0	410547.0	424333.0	445462.0	458721.0	472996.0	486751.0	500691.0	517262.0	529652.0	540213.0	548941.0	556739.0	563390.0	569688.0	576785.0	583967.0	589216.0	594758.0	602231.0	602432.0	607564.0	611985.0	614566.0	618440.0	622677.0	624289.0	623795.0	626671.0	626592.0	627544.0	628649.0	623432.0	623584.0	630000.0	629395.0	628258.0	625597.0	624336.0	621204.0	625203.0	626013.0	623993.0	626284.0	629622.0	626349.0	622261.0	620461.0	618578.0	616214.0	610848.0	612964.0	609239.0	614873.0	608340.0	610724.0	609982.0	602742.0	596885.0	600472.0	594891.0	590429.0	581733.0	579135.0	573744.0	567944.0	558226.0	550411.0	541549.0	533565.0	525565.0	517846.0	506042.0	491732.0	479690.0	462833.0	454146.0	436675.0	422811.0	400606.0	381648.0	359161.0	330882.0	299016.0	268611.0	234744.0	198420.0	158691.0	116915.0	74478.0	40337.0
wholeblood_113B	14783.0	34668.0	67516.0	104641.0	138089.0	173221.0	204107.0	230730.0	258285.0	277399.0	300817.0	311194.0	334775.0	349047.0	364086.0	377414.0	390610.0	407564.0	420331.0	431178.0	443257.0	452582.0	462348.0	471933.0	481125.0	490438.0	498078.0	505809.0	512618.0	515596.0	520606.0	527230.0	531773.0	536678.0	542243.0	544528.0	546127.0	553276.0	558322.0	560877.0	564793.0	561493.0	567449.0	573552.0	576478.0	577426.0	577792.0	579942.0	576929.0	585276.0	590291.0	589825.0	595850.0	603836.0	606285.0	608512.0	612025.0	612611.0	615715.0	613363.0	623329.0	621275.0	631939.0	629045.0	636735.0	640482.0	638655.0	636014.0	643151.0	643008.0	643173.0	638243.0	640842.0	638822.0	636891.0	631658.0	628462.0	624713.0	619620.0	617272.0	616603.0	609766.0	599016.0	593141.0	579884.0	579608.0	564014.0	555466.0	535398.0	518364.0	495456.0	464688.0	430322.0	394126.0	351255.0	300341.0	243875.0	179989.0	112022.0	54072.0
wholeblood_114B	24302.0	59119.0	112163.0	165417.0	217823.0	265349.0	307804.0	339093.0	371943.0	392864.0	418072.0	431848.0	450250.0	461478.0	475028.0	488893.0	504211.0	518686.0	530504.0	540163.0	547513.0	554576.0	561290.0	568221.0	574825.0	580638.0	584481.0	590001.0	596427.0	596092.0	598643.0	604023.0	604038.0	606318.0	609528.0	610329.0	608683.0	610247.0	609895.0	610335.0	611162.0	604648.0	605962.0	609281.0	606819.0	604952.0	602308.0	601043.0	598827.0	599929.0	598549.0	597023.0	597244.0	599507.0	595969.0	590634.0	588374.0	586136.0	583030.0	577992.0	578130.0	573646.0	577065.0	570316.0	570889.0	568876.0	561472.0	556760.0	558122.0	552220.0	547791.0	538183.0	533069.0	526058.0	519116.0	510038.0	502279.0	493241.0	483912.0	475539.0	468461.0	456859.0	442727.0	430849.0	416543.0	406802.0	389937.0	376057.0	355851.0	338006.0	317085.0	292675.0	264366.0	236517.0	206415.0	174784.0	139835.0	103769.0	67112.0	37243.0
wholeblood_115B	23019.0	54712.0	102287.0	153516.0	203193.0	248615.0	288840.0	318244.0	348795.0	368296.0	391660.0	405150.0	422533.0	434087.0	446986.0	459594.0	473982.0	487190.0	499335.0	508213.0	515732.0	523305.0	530478.0	536343.0	543799.0	549116.0	553478.0	558004.0	565244.0	564798.0	569302.0	573656.0	574700.0	579028.0	583881.0	585220.0	584337.0	587049.0	585921.0	587442.0	588823.0	583483.0	584161.0	588141.0	586918.0	585170.0	583132.0	582077.0	581192.0	583344.0	583768.0	581765.0	582996.0	585647.0	581327.0	577892.0	574986.0	571822.0	569633.0	565658.0	567270.0	563270.0	566991.0	561960.0	562854.0	561121.0	554088.0	549977.0	550459.0	544434.0	540702.0	534005.0	529601.0	523976.0	517281.0	508594.0	501205.0	493134.0	484505.0	477545.0	470528.0	459594.0	445821.0	436071.0	422245.0	413536.0	397556.0	385030.0	365484.0	346916.0	325714.0	300532.0	272280.0	244349.0	212814.0	179013.0	141509.0	104470.0	66069.0	35250.0
wholeblood_116B	22067.0	53373.0	100027.0	147601.0	194273.0	236122.0	274610.0	301151.0	328701.0	346600.0	367591.0	381614.0	394204.0	403578.0	415027.0	426924.0	441895.0	452757.0	463035.0	470146.0	474607.0	482080.0	486797.0	489988.0	495651.0	500287.0	502015.0	505664.0	511319.0	510969.0	513048.0	516232.0	515985.0	518830.0	520745.0	520494.0	519394.0	521030.0	518483.0	518630.0	518327.0	514049.0	514162.0	515937.0	513555.0	511064.0	508470.0	506050.0	504612.0	503962.0	502671.0	501029.0	501656.0	502260.0	498059.0	492848.0	490156.0	488424.0	485943.0	481846.0	481602.0	479988.0	482358.0	476817.0	476759.0	473678.0	467026.0	463529.0	463725.0	457610.0	453859.0	446278.0	441681.0	436765.0	430788.0	423130.0	416692.0	409185.0	403091.0	395097.0	388056.0	378071.0	366096.0	357302.0	346092.0	337473.0	324767.0	312824.0	296395.0	281751.0	264127.0	244092.0	220855.0	198585.0	174293.0	147910.0	118278.0	88552.0	57700.0	33014.0
wholeblood_117B	23487.0	58803.0	112971.0	168155.0	223343.0	275328.0	322411.0	356370.0	392352.0	414252.0	441056.0	456752.0	475375.0	486845.0	500072.0	514179.0	530191.0	545191.0	558340.0	566877.0	573103.0	580234.0	585501.0	590538.0	597290.0	603770.0	606732.0	612455.0	618302.0	618515.0	621640.0	624958.0	625161.0	627339.0	630108.0	630677.0	628426.0	631999.0	628950.0	628279.0	628217.0	621244.0	620989.0	625131.0	622395.0	618699.0	615147.0	613992.0	610827.0	612692.0	610729.0	607111.0	607420.0	607510.0	602656.0	597979.0	594764.0	591233.0	587703.0	581580.0	581193.0	576592.0	579401.0	572031.0	571710.0	567227.0	558560.0	553202.0	553160.0	543725.0	538872.0	530460.0	525257.0	519136.0	511931.0	501956.0	492364.0	483247.0	474713.0	465673.0	458555.0	446530.0	432051.0	421369.0	407176.0	397015.0	381134.0	367452.0	346792.0	328365.0	307382.0	282223.0	254223.0	226808.0	197023.0	164817.0	129925.0	93910.0	59119.0	32121.0
wholeblood_118B	13248.0	32190.0	67460.0	107853.0	150473.0	192822.0	233267.0	263393.0	296836.0	318448.0	345811.0	362737.0	384060.0	400695.0	417407.0	434896.0	453890.0	472635.0	487614.0	499562.0	510180.0	522506.0	533892.0	544256.0	554450.0	565839.0	574057.0	586370.0	597144.0	602465.0	609601.0	615883.0	621962.0	628490.0	638067.0	642401.0	645606.0	653517.0	657087.0	662749.0	666456.0	664685.0	670289.0	677370.0	680042.0	681332.0	686456.0	688022.0	689803.0	698129.0	702908.0	703758.0	709207.0	716824.0	717187.0	716970.0	719984.0	722290.0	723259.0	722209.0	726348.0	726103.0	736057.0	733461.0	739147.0	742088.0	738228.0	737299.0	744492.0	741778.0	742904.0	736159.0	735516.0	732392.0	729230.0	722010.0	715604.0	708471.0	700008.0	692232.0	686576.0	675629.0	659400.0	648089.0	632182.0	621098.0	600173.0	581717.0	553711.0	528415.0	498341.0	461935.0	419792.0	377561.0	330126.0	278076.0	219879.0	160354.0	99143.0	48377.0
wholeblood_119B	8672.0	19791.0	39395.0	61471.0	83353.0	106615.0	126550.0	142377.0	159976.0	171890.0	187076.0	193937.0	210216.0	219381.0	227857.0	235620.0	245154.0	255640.0	263363.0	270221.0	278177.0	285113.0	291583.0	298360.0	304638.0	311265.0	317624.0	322797.0	327907.0	330919.0	336010.0	340567.0	344907.0	348682.0	353948.0	357364.0	360309.0	366159.0	369992.0	373467.0	378486.0	375209.0	381402.0	386346.0	389976.0	390788.0	392675.0	394662.0	393157.0	402645.0	406736.0	406041.0	411834.0	417608.0	421655.0	424528.0	428693.0	429945.0	433944.0	433016.0	442449.0	442504.0	453345.0	454090.0	460996.0	466287.0	467186.0	466821.0	474161.0	477935.0	481951.0	481728.0	485987.0	487245.0	489963.0	490288.0	491580.0	494328.0	493692.0	495301.0	497920.0	496040.0	491936.0	493400.0	488084.0	495807.0	489881.0	489593.0	480063.0	473388.0	461363.0	442880.0	418200.0	390115.0	355478.0	309503.0	255614.0	191786.0	119883.0	53637.0
wholeblood_120B	26983.0	64935.0	120463.0	178598.0	233807.0	286179.0	334250.0	367559.0	403013.0	423919.0	447760.0	460188.0	477619.0	488205.0	500151.0	511963.0	524203.0	538774.0	549924.0	558100.0	564179.0	568892.0	573235.0	579048.0	584602.0	589984.0	592386.0	596555.0	602588.0	600521.0	602266.0	605748.0	606928.0	609485.0	611226.0	611738.0	607963.0	610220.0	607370.0	605536.0	604491.0	596534.0	596018.0	598860.0	596509.0	593480.0	590574.0	589933.0	586296.0	588515.0	587910.0	583380.0	584331.0	586004.0	580590.0	574356.0	571003.0	567366.0	565162.0	559157.0	559241.0	554077.0	557611.0	551396.0	552170.0	549467.0	540550.0	533781.0	534015.0	526204.0	522593.0	512832.0	508459.0	501059.0	492706.0	482260.0	473530.0	464054.0	455177.0	447558.0	440998.0	429957.0	417333.0	406699.0	390776.0	380785.0	364108.0	351479.0	331351.0	313911.0	293324.0	268570.0	241388.0	213806.0	185491.0	153942.0	120070.0	85759.0	52738.0	28112.0
wholeblood_121B	20908.0	50898.0	95161.0	141419.0	187833.0	229456.0	268024.0	294659.0	324533.0	342053.0	364254.0	378730.0	391303.0	401183.0	414697.0	426458.0	442510.0	454153.0	464529.0	472832.0	477593.0	485090.0	491875.0	495583.0	501352.0	506220.0	508006.0	512828.0	519533.0	519752.0	521632.0	524501.0	525836.0	527797.0	532057.0	532186.0	530150.0	533361.0	530885.0	531342.0	529290.0	525982.0	527067.0	528317.0	527365.0	526317.0	526114.0	524689.0	524169.0	522981.0	522954.0	522263.0	521674.0	521930.0	517368.0	512870.0	509286.0	508024.0	505051.0	501742.0	501153.0	499033.0	502398.0	497189.0	496248.0	493014.0	486091.0	482562.0	483875.0	478562.0	475097.0	467191.0	461867.0	457791.0	451674.0	443097.0	436056.0	427517.0	419740.0	412364.0	405408.0	394611.0	382238.0	373672.0	363519.0	353887.0	340516.0	328147.0	309986.0	294297.0	275550.0	254185.0	229196.0	205429.0	179287.0	151468.0	119986.0	88500.0	56601.0	31008.0
wholeblood_122B	24935.0	60912.0	116219.0	172180.0	224617.0	276161.0	322523.0	355983.0	392119.0	414279.0	441475.0	456174.0	477365.0	490053.0	503521.0	517852.0	532791.0	549079.0	560760.0	570391.0	578926.0	586153.0	592436.0	598555.0	605531.0	612516.0	616096.0	621694.0	628068.0	627682.0	631371.0	635445.0	637372.0	640505.0	644005.0	644593.0	642861.0	644132.0	642454.0	642852.0	644046.0	636882.0	637588.0	641993.0	640252.0	636946.0	632922.0	631832.0	627531.0	629694.0	629960.0	627791.0	628342.0	631171.0	626515.0	622157.0	619509.0	615412.0	613142.0	607712.0	609173.0	604372.0	608640.0	602223.0	602763.0	600692.0	593067.0	586681.0	587685.0	581121.0	577256.0	567123.0	562607.0	556171.0	548476.0	538013.0	529842.0	519690.0	510622.0	501904.0	494036.0	481163.0	466181.0	454279.0	436950.0	428144.0	410177.0	396201.0	374107.0	355253.0	332973.0	305583.0	275533.0	246633.0	214907.0	181127.0	144346.0	106387.0	68725.0	38207.0
wholeblood_123B	22580.0	54826.0	104524.0	156237.0	205091.0	254685.0	300485.0	333166.0	370101.0	392990.0	420474.0	436558.0	457162.0	470926.0	485575.0	499894.0	515287.0	531526.0	543536.0	554765.0	563318.0	568867.0	574722.0	582453.0	589510.0	596761.0	599439.0	604721.0	610024.0	608392.0	611841.0	615363.0	616511.0	617025.0	618880.0	619209.0	615869.0	619766.0	616397.0	614058.0	612911.0	603738.0	604001.0	607234.0	605239.0	602193.0	598740.0	598261.0	594208.0	595652.0	595763.0	592864.0	592697.0	592949.0	587469.0	580498.0	577682.0	575452.0	572542.0	565834.0	567298.0	561413.0	564110.0	556853.0	556163.0	552062.0	543990.0	536097.0	536084.0	526973.0	522503.0	511550.0	505351.0	496804.0	487668.0	476694.0	466368.0	456241.0	446831.0	438169.0	430268.0	418481.0	405613.0	394003.0	377470.0	367169.0	349662.0	334183.0	313047.0	295195.0	274303.0	248817.0	220929.0	194586.0	167361.0	137481.0	105358.0	74277.0	45735.0	25425.0
wholeblood_124B	19701.0	48372.0	92797.0	137665.0	181620.0	221417.0	257263.0	282448.0	309508.0	326915.0	348120.0	359952.0	375478.0	385103.0	396378.0	407858.0	420335.0	433084.0	442987.0	449305.0	455360.0	461210.0	466736.0	471807.0	478224.0	483502.0	487224.0	492771.0	498062.0	497284.0	499301.0	503863.0	504867.0	507752.0	510252.0	510884.0	509657.0	511863.0	510559.0	511245.0	512130.0	506707.0	507936.0	510805.0	509267.0	506341.0	503652.0	502043.0	499507.0	501106.0	499644.0	497919.0	498817.0	499584.0	495729.0	491494.0	489803.0	486948.0	484804.0	480042.0	480140.0	476461.0	480357.0	474464.0	475719.0	473945.0	467225.0	462511.0	463355.0	458579.0	453974.0	446194.0	443060.0	437011.0	431451.0	422888.0	416518.0	408580.0	401428.0	394317.0	387624.0	377540.0	365344.0	355021.0	342103.0	334796.0	320661.0	309881.0	292625.0	277552.0	260197.0	239088.0	216067.0	193438.0	169175.0	143043.0	114517.0	85225.0	55629.0	31228.0
wholeblood_125B	23651.0	58051.0	109403.0	162456.0	214164.0	260199.0	302616.0	331913.0	363222.0	383277.0	407782.0	422505.0	437715.0	448725.0	462473.0	474294.0	489806.0	504259.0	515550.0	523296.0	529378.0	536218.0	542589.0	546941.0	553218.0	558507.0	560739.0	565941.0	570684.0	570880.0	574266.0	577045.0	577498.0	580253.0	583551.0	583511.0	581369.0	583419.0	581076.0	580682.0	580528.0	576593.0	576499.0	578787.0	576611.0	574584.0	572168.0	570129.0	567932.0	568164.0	566655.0	565366.0	564720.0	565038.0	559603.0	554870.0	551979.0	547880.0	545513.0	541421.0	540792.0	538080.0	541175.0	535418.0	535328.0	531714.0	524036.0	518812.0	520448.0	514162.0	510475.0	502241.0	496336.0	490796.0	484122.0	475238.0	467733.0	458844.0	449788.0	441005.0	432795.0	421282.0	407908.0	397141.0	384144.0	374388.0	358974.0	346221.0	327873.0	310348.0	290914.0	268005.0	242310.0	217349.0	189514.0	160279.0	127626.0	95178.0	61640.0	34836.0
wholeblood_126B	22680.0	52608.0	100024.0	152548.0	206092.0	256131.0	299685.0	332086.0	366027.0	387874.0	413460.0	429049.0	446970.0	458290.0	473331.0	487446.0	503960.0	520860.0	531932.0	542717.0	550105.0	557872.0	564758.0	571670.0	579949.0	588750.0	594339.0	602916.0	611617.0	613109.0	616291.0	621792.0	624892.0	629570.0	634341.0	636813.0	634076.0	640814.0	638985.0	642192.0	643990.0	639194.0	639704.0	643600.0	642611.0	641374.0	640752.0	640582.0	640694.0	645058.0	645862.0	644158.0	645955.0	649587.0	647097.0	642905.0	642163.0	638726.0	637151.0	633221.0	634817.0	631545.0	636116.0	632215.0	633507.0	632696.0	625793.0	620644.0	624011.0	617281.0	616089.0	608087.0	603637.0	598936.0	592889.0	584440.0	574619.0	566464.0	557743.0	549338.0	543099.0	532400.0	515812.0	504750.0	490117.0	479913.0	462546.0	448669.0	426364.0	406110.0	381737.0	352217.0	318343.0	284430.0	247797.0	207039.0	161332.0	115591.0	69383.0	34028.0
wholeblood_127B	18974.0	45386.0	85919.0	128709.0	172282.0	210716.0	246061.0	271105.0	298044.0	315070.0	335921.0	349519.0	362357.0	371461.0	383796.0	395123.0	409753.0	421633.0	431673.0	439724.0	444350.0	451678.0	457926.0	462472.0	468932.0	472646.0	474994.0	480943.0	486763.0	487518.0	489610.0	493723.0	496047.0	498600.0	501848.0	501236.0	499939.0	502113.0	500303.0	501529.0	500974.0	498978.0	500888.0	502272.0	501152.0	500882.0	500634.0	501291.0	501488.0	500062.0	500149.0	499124.0	499488.0	500667.0	497032.0	492850.0	491254.0	489522.0	488236.0	486258.0	486425.0	484367.0	487439.0	483534.0	483860.0	480869.0	474370.0	470591.0	472457.0	467532.0	465230.0	459693.0	455786.0	452352.0	446877.0	439366.0	432949.0	425590.0	419135.0	412762.0	406157.0	396876.0	385827.0	378184.0	367932.0	359986.0	347452.0	335107.0	318332.0	303392.0	285756.0	264237.0	239406.0	215041.0	187995.0	159582.0	126487.0	93844.0	59345.0	31665.0
wholeblood_128B	10574.0	23157.0	44519.0	70436.0	93053.0	115543.0	139188.0	158222.0	176710.0	190875.0	206270.0	211729.0	228770.0	237043.0	246907.0	255680.0	264395.0	274107.0	283061.0	292205.0	301955.0	311009.0	318023.0	325692.0	333228.0	340000.0	349218.0	355945.0	362157.0	366338.0	372815.0	378599.0	384130.0	388509.0	394008.0	399243.0	402138.0	408665.0	413538.0	419276.0	424639.0	421253.0	427864.0	434964.0	440309.0	444167.0	446790.0	449910.0	449908.0	462687.0	468926.0	470040.0	477479.0	485883.0	491373.0	495994.0	502429.0	503521.0	511122.0	512702.0	527957.0	531108.0	545249.0	549484.0	560652.0	569341.0	571343.0	574331.0	585388.0	590585.0	597858.0	603137.0	610728.0	615611.0	622272.0	627063.0	632165.0	638439.0	642556.0	647798.0	654371.0	656744.0	654731.0	662964.0	664369.0	676057.0	672973.0	678973.0	668877.0	662347.0	649953.0	626623.0	596552.0	559897.0	513087.0	449637.0	369190.0	278040.0	171931.0	75126.0
wholeblood_129B	21425.0	51799.0	96960.0	143986.0	190717.0	232449.0	269796.0	296844.0	325362.0	343288.0	365519.0	378591.0	391376.0	400221.0	412713.0	424087.0	438443.0	450128.0	459778.0	467811.0	471853.0	480079.0	485736.0	490248.0	496190.0	500851.0	502704.0	507075.0	512523.0	512525.0	514732.0	517851.0	519170.0	521207.0	524206.0	523531.0	521767.0	524667.0	521969.0	522444.0	522343.0	518818.0	519927.0	521143.0	519528.0	517421.0	516081.0	513622.0	511889.0	510822.0	509568.0	508800.0	508033.0	508641.0	504976.0	499880.0	497638.0	495304.0	492138.0	489779.0	489306.0	487140.0	489141.0	483855.0	483356.0	480573.0	474590.0	470881.0	471754.0	466026.0	462310.0	455101.0	450209.0	446650.0	439960.0	431931.0	424759.0	417322.0	410556.0	403379.0	396725.0	386578.0	374881.0	365644.0	355000.0	346262.0	332487.0	320402.0	303818.0	288081.0	270462.0	249757.0	225509.0	202461.0	176823.0	149879.0	119292.0	88747.0	57533.0	32195.0
